Institution,Country,Latitude,Longitude
Swiss Federal Institute of Technology,Switzerland,47.37638889999999,8.547628
"Tohoku University, Tokyo Institute of Technology",Japan,35.6764225,139.650027
Sabanci University,Turkey,40.8910054,29.3783373
"Université Pierre et Marie Curie - Paris 6, Computer Science Lab  - Pierre and Marie Curie University, Paris, France",France,48.8471036,2.357499
IRT Saint Exupéry,France,43.5634244,1.4885417
Idiap Research Institute,Switzerland,46.1093406,7.0845327
"Indian Institute of Technology, Delhi",India,28.5429676,77.193806
Graz University of Technology,Austria,47.0694191,15.4503768
"Research, Google",USA,37.09024,-95.712891
ShareChat,India,20.593684,78.96288
Macau University of Science and Technology,China,22.198745,113.543873
Electronics and Telecommunications Research Institute (ETRI),South Korea,36.3814132,127.3676214
ETIS,France,46.227638,2.213749
"Indian Institute of Technology, Bombay",India,19.1330605,72.9151061
Austrian Academy of Sciences,Austria,48.20889769999999,16.3770558
Meta AI Research,USA,37.09024,-95.712891
VAST,Norway,60.47202399999999,8.468945999999999
Physikalisch-Technische Bundesanstalt,Germany,52.2950496,10.4578308
"Complex Laboratory of New Finance and Economics, Southwestern University of Finance and Economics",China,30.662819,104.016322
Mila- Quebec AI Institute,Canada,45.5307147,-73.6135931
Westlake University,China,30.1339474,120.0794882
"Technion, Israel Institute of Technology",Israel,32.7767783,35.0231271
Reed College,United States,45.4810848,-122.6308086
Institute of Science and Technology Austria,Austria,48.3095598,16.2595038
Sony AI America,USA,37.09024,-95.712891
DAMO Academy,China,35.86166,104.195397
KU Leuven,Belgium,50.87809710000001,4.699705300000001
Universidad Carlos III de Madrid,Spain,40.41672790000001,-3.7032905
Huazhong University of Science and Technology,China,30.5130043,114.4202756
Freie Universität Berlin,Germany,52.45100000000001,13.281651
JD.COM,China,35.86166,104.195397
"ByteDance, AI Lab",China,35.86166,104.195397
Shanghai Institute for Advanced Study of Zhejiang University,China,31.230416,121.473701
Universite Paris Saclay,France,48.7098718,2.1666978
Virginia Polytechnic Institute and State University,United States,37.22838429999999,-80.42341669999999
IBM TJ Watson Research Center,USA,41.2097516,-73.8026467
Irt SystemX,France,48.7126483,2.1934657
HKGAI,Hong Kong,22.3193039,114.1693611
Bigo Technology,South Korea,35.907757,127.766922
Appier,Taiwan,25.0345273,121.5691534
Meta AI (FAIR),USA,37.09024,-95.712891
Pennsylvania State University,United States,40.7982133,-77.8599084
Tencent data platform,China,35.86166,104.195397
Harvard College,United States,42.3748446,-71.1182358
University of Michigan,United States,42.277145,-83.7382071
Santa Clara University,United States,37.3489255,-121.9367804
Toshiba Europe Ltd,Japan,36.204824,138.252924
"Institute of Acoustics, Chinese Academy of Sciences",China,39.9106327,116.3356321
"Ecole Polytechnique, France",France,48.7142971,2.2112917
Apple AI/ML,USA,37.09024,-95.712891
Wuhan University of Technology,China,30.5927599,114.30525
Xiamen University,China,24.4373484,118.097855
University of California-Irvine,United States,33.6423814,-117.8416747
"Department of Computer Science, The University of Manchester",United Kingdom,53.4675254,-2.234003
Converge Lab,NA,,
Noah's Ark Lab,NA,,
"University of Chinese Academy of Sciences, Tsinghua University",China,39.9996674,116.3264439
"Athena Research Center, Greece",Greece,39.074208,21.824312
Max Planck Institute for Biological Cybernetics,Germany,48.5371804,9.059335299999999
Tencent Zhuque Lab,China,35.86166,104.195397
Huazhong Agricultural University,China,30.475126,114.353035
"University of Nebraska, Lincoln",United States,40.8201966,-96.70047629999999
"Tel Aviv University, Tel Aviv University",Israel,32.113496,34.803609
University of Kansas,United States,38.8991444,-94.72548929999999
University of Illinois Urbana Champaign,United States,40.1019523,-88.2271615
Basque Center for Applied Mathematics,Spain,43.2669221,-2.9303241
University of Liège,Belgium,50.6408274,5.576058499999999
Renmin University of China,China,39.9696062,116.3188145
"Department of Computer Sciences, University of Wisconsin-Madison",United States,43.0711999,-89.4065713
Beihang University,China,39.9843568,116.3446392
"Institute of Software, Chinese Academy of Sciences",China,39.9106327,116.3356321
Owkin Inc.,France,46.227638,2.213749
"Institute for Advanced Study, Princeton",United States,40.3316778,-74.66808329999999
Shanghai Academy of Artificial Intelligence for Science,China,31.230416,121.473701
"Saudi Data and AI Authority, Saudi Data and AI Authority",Saudi Arabia,23.885942,45.079162
"Department of Computer Science, Princeton University",United States,40.350211,-74.65220699999999
Google LLC,USA,37.09024,-95.712891
Califrais,NA,48.7644172,2.3488789
Georgetown University,United States,38.9076089,-77.07225849999999
FABU Inc,NA,43.711886,-79.3940186
"University of Michigan, Ann Arbor",USA,42.277145,-83.7382071
Amazon Web Services,United States,37.09024,-95.712891
City University,NA,,
Hohai University,China,32.054204,118.756843
Tencent PCG ARC Lab,China,35.86166,104.195397
Microsoft Research Cambridge,United Kingdom,52.19497029999999,0.1349463
Universidad de Alicante,Spain,38.3457685,-0.4909444
Point72 Asset Management,United States,37.09024,-95.712891
Shandong University,China,36.64893,117.029014
"Prescient Design, Genentech",USA,40.7403694,-73.9902078
Vanyi Tech,NA,,
Boeing Research & Technology,United States,32.9714863,-80.11143630000001
"NetEase, Inc.",China,35.86166,104.195397
SenseTime Research,China,35.86166,104.195397
NAVER CLOVA,South Korea,35.907757,127.766922
Nanyang Technological University,Singapore,1.3483099,103.6831347
The Ohio State University,United States,39.9993865,-83.0227103
Anhui University,China,31.768001,117.179546
Southwest Jiaotong University,China,30.6974069,104.0535522
University of California-San Diego,United States,32.881168,-117.2343605
Duke NUS Medical School,Singapore,1.281183,103.8340418
City University of Hong Kong,Hong Kong,22.3374868,114.1720025
"Pyramidal, Inc",NA,40.6864901,-75.4973614
NORCE Norwegian Research Centre,Norway,60.3840971,5.333340199999999
Tencent Oline Video,China,35.86166,104.195397
Huawei Noah‘s Ark Lab,China,35.86166,104.195397
Xidian University,China,35.86166,104.195397
Meta Research,NA,,
", McGill University",Canada,45.50478469999999,-73.5771511
IARAI,Austria,48.20574879999999,16.3861471
"Department of Computer Science, Duke University",United States,36.0049741,-78.9407215
Arizona State University,United States,33.4229975,-111.9278306
Technical University of Denmark,Denmark,55.7860512,12.5233698
"Wechat, Tencent",China,35.86166,104.195397
LY Corporation,NA,,
"Data61, CSIRO",Australia,-33.895426,151.197152
"Computer Science Department, University of Texas, Austin",United States,30.385939,-97.73627549999999
"The Chinese University of Hongkong, Shenzhen",China,22.687845,114.209931
Institute of Cancer Research,United Kingdom,51.3440949,-0.1892491
"Computer Science - University of Illinois, Chicago",United States,41.8686034,-87.6484377
IRT Saint Exupery,France,43.5634244,1.4885417
"Computer Science Departmen, Technion-Israel Institute of Technology",Israel,32.7767783,35.0231271
Lexica,NA,,
Payflows,NA,,
The Hong Kong University of Science and Technology (Guangzhou),China,23.1290799,113.26436
"Indian Institute of Science, Indian Institute of Science",India,13.0143902,77.56588219999999
CISPA – Helmholtz Center for Information Security,Germany,51.165691,10.451526
Beihang University,China,39.9843568,116.3446392
Ecole supérieure de physique et chimie,France,48.8412746,2.3475905
"University of California, Los Angeles",United States,34.0699182,-118.4438495
National and Kapodistrian University of Athens,Greece,37.9807412,23.7337635
University of Eastern Finland,Finland,62.89091949999999,27.6335958
"FiT,Tencent",China,35.86166,104.195397
"National University of Singaore, National University of Singapore",Singapore,1.352083,103.819836
"Institute of Geographic Sciences and Natural Resources Research, CAS",China,39.9106327,116.3356321
Vijil,NA,,
Tencent YOUTU Lab,China,35.86166,104.195397
"Manning College of Information & Computer Sciences, University of Massachusetts at Amherst",United States,42.39508,-72.531313
OPPO Research Institute,China,35.86166,104.195397
Korea Advanced Institute of Science & Technology (kaist.ac.kr),South Korea,36.3721427,127.36039
ModelBest,NA,,
", Institute of automation, Chinese academy of science",China,35.86166,104.195397
LMU Munich,Germany,48.1509185,11.5798609
"University of Texas, Dallas",United States,32.9856977,-96.7502473
Alibaba,China,35.86166,104.195397
University of British Columbia,Canada,49.26060520000001,-123.2459939
Xiamen Univeristy,China,24.4373484,118.097855
Guangxi Normal University,China,24.3255257,109.4154583
Inria,France,48.8370198,2.1031187
The University of Texas at Dallas,United States,32.9856977,-96.7502473
CNRS/IMB,France,46.227638,2.213749
"Nara Institute of Science and Technology, Japan",Japan,34.7326198,135.7340145
"The Hong Kong Polytechnic University, Hong Kong Polytechnic University",China,22.3045633,114.1795767
IBM Research,USA,37.09024,-95.712891
Huawei Technologies,China,41.750698,-87.9312705
Universiti Malaya,Malaysia,3.1219268,101.6569942
LinkedIn,United States,37.09024,-95.712891
OrCam,Israel,31.046051,34.851612
University of Colorado at Boulder,United States,40.0073499,-105.2659871
Vector Institute,Canada,43.6593533,-79.3894224
Chinese academic of science,China,35.86166,104.195397
"Department of Computer Science, University of North Carolina at Chapel Hill",United States,35.909876,-79.05322509999999
"Research, Microsoft",USA,,
Institut de Physique du Globe,France,48.8447733,2.356462
The University of Nottingham Ningbo China,China,29.803449,121.561609
Machine Discovery,NA,,
National Yang Ming Chiao Tung University,Taiwan,24.7868862,120.9974969
Cold Spring Harbor Laboratory,United States,40.8580545,-73.4669315
ServiceNow,United States,37.09024,-95.712891
"Institute of Information Engineering, Chinese Academy of Sciences",China,39.9106327,116.3356321
Heinrich-Heine University Düsseldorf,Germany,51.19134039999999,6.7940893
Guangxi University,China,22.814458,108.324213
Datakalab,Spain,40.46366700000001,-3.74922
International Business Machines,USA,37.09024,-95.712891
"Institute of Artificial Intelligence, Hefei Comprehensive National Science Center",China,31.8205699,117.22901
RPTU Kaiserslautern-Landau,Germany,49.4400657,7.7491265
"Center for Excellence in Brain and Intelligence Technology, Chinese Academy of Sciences",China,39.9106327,116.3356321
shanghai ai lab,China,31.230416,121.473701
Sapienza University of Rome,Italy,41.9037626,12.5144384
Banca d'Italia,Italy,41.87194,12.56738
MindRank AI,NA,,
University of Guelph,Canada,43.5327217,-80.22618039999999
"EECS, University of Ottawa",Canada,45.42310639999999,-75.68313289999999
Kyung Hee University,South Korea,37.5968367,127.0518435
Secondmind,NA,,
Context Fund,NA,,
"Department of Computer Science, University College London, University of London",United Kingdom,51.52501789999999,-0.1328307
Università di Genova,Italy,44.4071448,8.934738099999999
JD.com,China,35.86166,104.195397
Allen Institute,United States,37.09024,-95.712891
Saarland University,Germany,49.255122,7.040951400000001
Michigan State University,United States,42.7250725,-84.47908269999999
"Saarland Informatics Campus, Max-Planck Institute",Germany,49.2571562,7.0448045
Cyprus University of Technology,Cyprus,34.675141,33.044167
"NTT, The University of Tokyo",Japan,35.7138151,139.7627372
Facebook,United States,37.09024,-95.712891
University of California San Francisco,United States,37.7626459,-122.4587106
"Institute of automation, Chinese academy of sciences",China,39.980196,116.333305
University of Southern Denmark - SDU,Denmark,55.3689827,10.4282364
Sony AI Inc.,Japan,36.204824,138.252924
Princeton Computational Memory Lab,United States,40.3572976,-74.6672226
"Università di Pisa, University of Pisa",Italy,43.7167235,10.3988593
"Xanadu Quantum Technologies, Inc.",NA,,
Beijing Information Science and Technology University,China,39.904211,116.407395
MGH and Harvard Medical School,United States,42.3356451,-71.104215
Layer6 AI,Canada,56.130366,-106.346771
DKFZ,Germany,49.414414,8.672960699999999
Meta Reality Labs Research,USA,37.09024,-95.712891
Dana-Farber Cancer Institute,United States,42.3377821,-71.1080088
Adobe Systems,United States,37.09024,-95.712891
NCSOFT Co.,South Korea,35.907757,127.766922
Meituan Inc.,China,35.86166,104.195397
"Hitachi, ltd",Japan,36.204824,138.252924
Archimedes/Athena RC,Greece,38.0371157,23.8035391
"John Hopcroft Center, Shanghai Jiao Tong University",China,31.0252201,121.4337784
Pohang University of Science and Technology,South Korea,36.0138857,129.3231836
Skoltech,Russia,55.6977407,37.3595732
Copenhagen University,Denmark,55.6802303,12.5724096
Chongqing Technology and Business University,China,29.529766,106.569271
Systems and Technology Research,NA,,
Helmholtz Zentrum Muenchen,Germany,48.1351253,11.5819806
"Universidade Federal de Minas Gerais, Brazil",Brazil,-19.870682,-43.9677359
"The University of Tennessee, Knoxville",United States,35.9489531,-83.93742259999999
NTT Corporation,Japan,36.204824,138.252924
Vertebra,NA,,
Johns Hopkins Univ,United States,39.3299013,-76.6205177
Duisburg-Essen University,Germany,51.42781300000001,6.799585599999999
Université Côte d'Azur,France,43.7168559,7.2679621
Kyungpook National University,South Korea,35.888836,128.6102997
Microsoft Research Asia,China,35.86166,104.195397
Aurora,Norway,60.47202399999999,8.468945999999999
"The Chinese University of Hong Kong , Shenzhen",China,22.687845,114.209931
Cohere For Ai,NA,,
Technische Universität Dresden,Germany,51.0285861,13.7313505
University of Illinois at Urbana-Champaign,United States,40.1019523,-88.2271615
JPMorgan & Chase,United States,37.09024,-95.712891
Meta AI,USA,37.09024,-95.712891
Machine Learning Research Lab,NA,,
Institut de Mathématique de Toulouse,France,43.5617362,1.4658562
Institute of Cancer Research,United Kingdom,51.3440949,-0.1892491
"Massachusetts General Hospital, Harvard Medical School",United States,42.3356451,-71.104215
University of Adelaide/Australian Institute of Machine Learning,Australia,-34.9208823,138.6080315
Tianjin Medical University,China,39.379604,117.0571072
Leibniz University Hannover,Germany,52.3822216,9.7177805
Meta Platforms Inc.,USA,37.09024,-95.712891
"Noah’s Ark Lab, Huawei Technologies",China,35.86166,104.195397
"Ohio State University, Columbus",United States,40.0060889,-83.0282624
Volkswagen Group,Germany,51.165691,10.451526
Research Network Data Science @ University of Vienna,Austria,48.21318549999999,16.3600504
Xi'an University of Software Engineering Institute,China,34.2658138,108.9540936
Fuzhou University,China,26.0818505,119.2865017
"University of Illinois, Urbana-Champaign",United States,40.1019523,-88.2271615
Indian Institute of Technology Bombay,India,19.1330605,72.9151061
"Global Engineering and Materials, Inc.",USA,41.3822592,-72.24102859999999
NVIDIA Corporation,USA,37.09024,-95.712891
Maryville University,United States,38.6461821,-90.5036535
Megagon Labs,USA,37.390771,-122.0817797
University of Virginia Main Campus,United States,37.4315734,-78.6568942
Berlin Institute of Health,Germany,52.520611,13.4018697
University of Chicago,United States,41.7904484,-87.6003953
Istituto Italiano di Tecnologia,Italy,41.87194,12.56738
"Advanced Research Lab, Navinfo Europe B.V",Netherlands,52.132633,5.291265999999999
Auburn University,United States,32.6047841,-85.4852488
The University of Adelaide,Australia,-34.920603,138.6062277
Vrije Universiteit Amsterdam,Netherlands,52.3337568,4.8657199
University of Palermo,Italy,38.1174347,13.3700307
", Purdue University",United States,40.4237054,-86.92119459999999
"DCST, Tsinghua University",China,39.9996674,116.3264439
Panasonic,Japan,,
Gran Sasso Science Institute,Italy,42.3445982,13.396481
HKU,Hong Kong,22.3193039,114.1693611
Tinkoff,Russia,61.52401,105.318756
iNaturalist,United States,37.09024,-95.712891
Provenance AI Inc,USA,37.09024,-95.712891
KTH Royal Institute of Technology,Sweden,59.3498706,18.0702566
AREA Science Park,Italy,45.6579126,13.8294638
Tufts University,United States,42.4085371,-71.1182729
sensetime,China,35.86166,104.195397
Tencent Wechat,China,35.86166,104.195397
Aix-Marseille University,France,43.2922073,5.359122699999999
Sudan University for Science and Technology,Sudan,15.5991991,32.5129214
"College of Computer Science and Software Engineering, Shenzhen University",China,22.53306,113.932813
Lawrence Livermore National Labs,United States,37.6869634,-121.7058752
Systems & Technology Research,USA,37.09024,-95.712891
Shanghai Artificial Intelligence Laboratory,China,31.230416,121.473701
Stevens Institute of Technology,United States,40.74482030000001,-74.0256485
Concordia AI,Canada,45.4948363,-73.5779128
Dalle Molle Institute for Artificial Intelligence Research,Italy,41.87194,12.56738
Hong Kong University of Science and Technology,China,35.86166,104.195397
Electronics and Telecommunications Research Institute,South Korea,36.3814132,127.3676214
The Queen's University Belfast,Northern Ireland,54.5844087,-5.9340494
Carper.AI,NA,,
Czech Technical University of Prague,Czechia,50.1031749,14.3947511
Amsterdam UMC,Netherlands,52.2952164,4.957639599999999
Czech technical university in Prague,Czechia,50.1031749,14.3947511
UT Dallas,United States,32.9856977,-96.7502473
University of Minnesota - Twin Cities,United States,44.9753541,-93.2330739
"Seoul National University, Seoul National University",South Korea,37.4648267,126.9571988
Centrum Wiskunde & Informatica,Netherlands,52.3565315,4.9519851
DeepMind,United Kingdom,55.378051,-3.435973
National Institute of Informatics,Japan,35.692635,139.7579122
KAIST AI,South Korea,36.3721427,127.36039
National Tsinghua University,Taiwan,24.7961217,120.9966699
Queens University,Canada,44.2252795,-76.49514119999999
Seoul National University,South Korea,37.4648267,126.9571988
Université de Lausanne,Switzerland,46.5196535,6.6322734
Woven By Toyota,Japan,36.204824,138.252924
"Center for Theoretical Neuroscience, Columbia University",United States,40.8075355,-73.9625727
University Hospital Zurich,Switzerland,47.3766158,8.549177499999999
AI21 Labs,Israel,31.046051,34.851612
Megvii Technology Inc.,China,35.86166,104.195397
ByteDance Research,China,35.86166,104.195397
A*STAR,Singapore,1.298727,103.7873828
"University of Science and Technology of China, Tsinghua University",China,39.5822898,116.7208115
University of Sussex,United Kingdom,55.378051,-3.435973
Waseda University,Japan,36.204824,138.252924
Scaled Foundations,USA,37.09024,-95.712891
Sony Research,Japan,35.6675715,139.740019
Astribot Inc,China,35.86166,104.195397
"Computer Science Department, Brown University",United States,41.8267718,-71.4025482
Beijing Institute of Technology,China,39.9603704,116.3123886
Georgia Institute of Technology,United States,33.7783046,-84.3991657
Uber AI Labs,USA,37.09024,-95.712891
MEGVII Technology,China,35.86166,104.195397
National Research Council Canada,Canada,56.130366,-106.346771
University of the Basque Country (UPV/EHU),Spain,43.3308985,-2.9680574
"WeChat AI, Tencent",China,35.86166,104.195397
Databricks x MosaicML,USA,37.09024,-95.712891
Williams College,United States,42.7128843,-73.20313949999999
"Universidade Federal de Pernambuco, Federal University of Pernambuco",Brazil,-8.0507245,-34.9508812
University of Mannheim,Germany,49.4831102,8.4634512
Iowa State University,United States,42.0266573,-93.64645159999999
Instituto de Telecomunicações,Portugal,40.63412710000001,-8.659965099999999
"Indian Institute of Science, Bangalore",India,13.0143902,77.56588219999999
Radboud University Nijmegen,Netherlands,51.8220189,5.863818699999999
Aviation University of Air Force,China,43.8398304,125.3201818
"Electrical Engineering & Computer Science, Massachusetts Institute of Technology",United States,42.360091,-71.09416
Johannes Kepler University Linz,Austria,48.3372867,14.3164432
KAIST,South Korea,36.3721427,127.36039
Singapore University of Technology and Design,Singapore,1.341258,103.9637585
NTT Research Inc.,Japan,36.204824,138.252924
Northwestern University,United States,42.0564594,-87.67526699999999
RISE Research Institutes of Sweden,Sweden,60.12816100000001,18.643501
"Amazon, Alexa",USA,,
University of Greenwich,United Kingdom,55.378051,-3.435973
Ridge-i,Japan,36.204824,138.252924
inf tech,India,20.593684,78.96288
University of Warsaw,Poland,52.2403463,21.0186012
Krafton Inc.,South Korea,35.907757,127.766922
GlaxoSmithKlein,United Kingdom,55.378051,-3.435973
University of Hong Kong,China,22.3193039,114.1693611
Infinigence AI,China,35.86166,104.195397
Insitro,USA,37.653732,-122.3936973
University of Ioannina,Greece,39.6150212,20.8443569
EleutherAI,Greece,39.074208,21.824312
TD Bank Group,Canada,56.130366,-106.346771
beihang university,China,39.9843568,116.3446392
Black Sesame Technologies,Singapore,1.2980841,103.7901215
Anytime.AI,USA,37.09024,-95.712891
Barnard College,United States,40.8095133,-73.96339689999999
"Institute of Computer Science, Ludwig-Maximilians-Universität München",Germany,48.1509185,11.5798609
University of Alberta,Canada,53.5232189,-113.5263186
"Department of Computer Science, College of William and Mary",United States,37.2709753,-76.7162467
University of Washington,United States,47.6516448,-122.3081762
SenseTime,China,35.86166,104.195397
"IRISA, Université Rennes 1",France,48.1163382,-1.6397623
UIUC,USA,40.1019523,-88.2271615
Tencent Inc,China,35.86166,104.195397
TNO,Netherlands,,
"Department of Electronic Engineering, Tsinghua University",China,39.9996674,116.3264439
Univ. of Illinois at Urbana-Champaign,United States,40.1083735,-88.2282116
"LG Display Co., Ltd.",South Korea,35.907757,127.766922
Bosch US Research,USA,37.09024,-95.712891
Faculty,NA,,
Vanderbilt University Medical Center,United States,36.1424343,-86.80138889999999
Normal Computing,USA,37.09024,-95.712891
Universität Köln,Germany,50.9282632,6.9293608
Ariel University,Israel,32.1031904,35.2077403
"Center for Brain Science, Harvard University",United States,42.3744368,-71.1182488
Heriot-Watt University,Scotland,55.9095155,-3.320646
"Computer Laboratory, University of Cambridge",United Kingdom,52.210891,0.091732
"INSAIT, Sofia University ""St Kliment Ohridski""",Bulgaria,42.6935966,23.334946
Meta AI,USA,37.09024,-95.712891
OneFlow Inc.,China,35.86166,104.195397
"Pennsylvania State University, Erie",United States,42.12922409999999,-80.085059
Mila - Québec artificial intelligence institute,Canada,45.5307147,-73.6135931
Helmholtz-Zentrum Dresden-Rossendorf,Germany,51.0609061,13.9492724
ENS de Lyon,France,45.7332787,4.8334497
Lancaster University,United Kingdom,54.0103942,-2.7877294
Kumo.AI,USA,37.09024,-95.712891
University of Jena,Germany,50.92943289999999,11.5896642
Samsung Advanced Institute of Technology,South Korea,37.2524154,127.0541823
Aicadium,Singaore,1.2998548,103.8454835
School of Computer Science,NA,,
SISSA/ISAS,Italy,45.6798011,13.7750631
ThorDrive,South Korea,35.907757,127.766922
NavInfo Europe,China,35.86166,104.195397
salesforce.com,United States,39.7502764,-104.9952031
University of Florida Miami,United States,25.7173947,-80.2781262
Step ai,USA,37.09024,-95.712891
BT Research & Network Strategy,United Kingdom,55.378051,-3.435973
FAIR,Ireland,53.77975540000001,-7.3055309
Harbin Institute of Technology (Shen Zhen),China,22.586345,113.9683681
Université Claude Bernard (Lyon I),France,45.7795871,4.8656025
LIP6,France,48.8467451,2.3545973
"Tsinghua University, Tsinghua University",China,39.9996674,116.3264439
Ruhr-Universtät Bochum,Germany,51.4468863,7.2617049
Borealis AI,Canada,43.6604859,-79.3844559
Spector Inc,NA,,
Exponent Inc.,USA,33.8476883,-84.36819919999999
University of Memphis,United States,35.1187498,-89.9374928
RIKEN AIP,Japan,35.6825337,139.7746321
Nanjing University of Aeronautics and Astronautics,China,32.0583799,118.79647
Montreal Institute of Learning Algorithms,Canada,45.5307147,-73.6135931
Microsoft Research,USA,37.09024,-95.712891
The University of Tokyo,Japan,35.7138151,139.7627372
"MT Lab, Meitu Inc.",China,35.86166,104.195397
University of Melbourne,Australia,-37.7983459,144.960974
"Mila, Quebec AI institute",Canada,45.5307147,-73.6135931
"Education Management Information Center, Ministry of Education",NA,,
Waymo,USA,37.09024,-95.712891
Harbin Institute of Technology (Shenzhen),China,22.586345,113.9683681
Technische Universität Darmstadt,Germany,49.8748699,8.6563634
"Beijing University of Post and Telecommunication, Tsinghua University",China,39.9996674,116.3264439
Amazon AGI,United States,37.09024,-95.712891
SalesForce.com,USA,39.7502764,-104.9952031
UCLA Department of Statistics,United States,34.06959870000001,-118.4426181
The Chinese University of Hong Kong(Shen Zhen),China,22.687845,114.209931
Maven,USA,26.5626814,-81.89475879999999
MosaicML,USA,37.7832263,-122.3927897
Intelligent science and technology academy limited of CASIC,China,,
BASF,Germany,51.165691,10.451526
UC Berkeley,United States,37.87015100000001,-122.2594606
Grabtaxi Holdings Pte Ltd,Singapore,1.277528,103.8526055
UNC-Chapel Hill,United States,35.9049122,-79.0469134
CyberAgent Inc.,Japan,36.204824,138.252924
"Academy of Mathematics and Systems Science, Chinese Academy of Sciences",China,39.9106327,116.3356321
Memorial Sloan Kettering Cancer Center,United States,37.09024,-95.712891
FAIR (Meta AI),USA,37.09024,-95.712891
physical intelligence,NA,,
University of Toronto,Canada,43.653226,-79.3831843
"NTT Research, Inc.",Japan,36.204824,138.252924
Zhejiang University of Finance and Economics,China,30.284836,120.113367
Bosch Research,Germany,51.165691,10.451526
Xi'an University of Electronic Science and Technology,China,34.2658138,108.9540936
ADIA,Australia,-25.274398,133.775136
University of Cambridge,United Kingdom,55.378051,-3.435973
Shenzhen Technology University,China,22.5428599,114.05956
Deakin University,Australia,-25.274398,133.775136
Shanghai Jiao Tong University,China,31.0252201,121.4337784
Ensae ParisTech,France,48.711006,2.2076467
Huawei,China,35.86166,104.195397
HHMI Janelia Research Campus,United States,37.09024,-95.712891
Tiny Fish Inc.,United States,37.09024,-95.712891
"University of South Australia, Australia",Australia,-30.0002315,136.2091547
Xi'an Jiaotong-Liverpool University,China,31.274822,120.738094
"Institute of Computing Technology, Chinese Academy of Sciences",China,40.06102,116.17919
King Saud University,Saudi Arabia,24.7222078,46.6258804
University of Bordeaux,France,44.825303,-0.6051744
University of macau,China,22.130002,113.5457795
Universiteit Gent,Belgium,51.0466584,3.7273733
Nagoya Institute of Technology,Japan,35.157054,136.9251139
"JD.com, Inc.",China,35.86166,104.195397
Lenovo,China,35.86166,104.195397
Center for AI Safety,USA,37.09024,-95.712891
Ecole Normale Superieure,France,46.227638,2.213749
MediaTek Research,Taiwan,23.69781,120.960515
Ecole Centrale de Nantes,France,47.24833839999999,-1.5495565
Aalto University,Finland,60.185145,24.8322977
CASIA,China,35.86166,104.195397
Lappeenranta University of Technology,Finland,61.06499650000001,28.0943387
Georg-August Universität Göttingen,Germany,51.54149460000001,9.9375952
Nanjing University,China,32.0568391,118.7789602
"University of California, San Francisco",United States,37.7626459,-122.4587106
Facebook AI Research (FAIR),USA,37.09024,-95.712891
Hongkong University of Science and Technology(Guangzhou),China,22.3193039,114.1693611
Shanghai Institute of Materia Medica,China,31.18368,121.595687
Wuhan Textile University,China,30.48573099999999,114.398297
Baylor University,United States,31.5500848,-97.11354
NetApp,USA,37.09024,-95.712891
Xiaomi corp.,China,35.86166,104.195397
"State University of New York, Stony Brook",United States,40.90413849999999,-73.1237618
Hong Kong University of Science and Technology (GZ),China,23.1290799,113.26436
UMass Chan Medical School,United States,42.2786007,-71.7633073
"Department of Computer Sciences, University of Wisconsin - Madison",United States,43.0711999,-89.4065713
Peng Cheng Lab,China,22.5735938,113.9445153
Hanyang University,South Korea,37.550263,126.9970831
"Universita' di Padova, University of Padua",Italy,45.4067393,11.8771509
Radboud University,Netherlands,51.8220189,5.863818699999999
McGill University and Mila,Canada,45.50478469999999,-73.5771511
University of Arkansas - Fayetteville,USA,36.0686895,-94.1748471
Smartmore Technology,HongKong,22.4246171,114.2143907
Università degli Studi di Roma Tor Vergata,Italy,41.8514621,12.6292473
"AIST, National Institute of Advanced Industrial Science and Technology",Japan,36.204824,138.252924
Zhengzhou University,China,34.808071,113.53581
Apollo Research,United Kingdom,55.378051,-3.435973
University of Oxford and DeepMind,United Kingdom,51.75704289999999,-1.2545179
Federal University of Ceará,Brazil,-3.7466621,-38.5737448
Salesforce,USA,,
The Chinese University of Hong Kong (Shenzhen),China,22.687845,114.209931
Whiting School of Engineering,United States,39.3285826,-76.6207908
Raidium,France,46.227638,2.213749
Pfizer,United States,37.09024,-95.712891
Inha University,South Korea,37.4500221,126.653488
Augusta University,United States,33.4709094,-81.9898848
Bilkent University,Turkey,38.963745,35.243322
Sabancı University,Turkey,40.8910054,29.3783373
"Chinese Academy of Sciences, Chinese Academy of Sciences",China,39.9106327,116.3356321
Intel Corporation,USA,37.09024,-95.712891
Mila - Université de Montréal,Canada,45.5018869,-73.56739189999999
"Institute for Advanced Algorithms Research, Shanghai",China,31.230416,121.473701
Mila,Russia,61.52401,105.318756
University of Zagreb,Croatia,45.7780672,15.965538
Synthesia,United Kingdom,55.378051,-3.435973
"Graduate School at Shenzhen,Tsinghua University",China,22.5428599,114.05956
TCS Research and Innovation,India,20.593684,78.96288
tsinghua university,China,39.9996674,116.3264439
"Institute of automation, Chinese academy of science",China,35.86166,104.195397
Leiden University Medical Center,Netherlands,52.1660315,4.4785036
ELLIS Institute,France,46.227638,2.213749
University of Malta,Malta,35.90232,14.4847432
CEA,France,46.227638,2.213749
"Inspur (Beijing) Electronic Information Industry Co., Ltd.",China,39.904211,116.407395
"Osaka University, Tokyo Institute of Technology",Japan,34.6937249,135.5022535
King's College London,United Kingdom,51.5072178,-0.1275862
Valence Labs,NA,30.5336493,76.62597099999999
Queen Mary University of London,United Kingdom,51.5240671,-0.0403745
